0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,20,20,20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,14,14,14
0,0,0,0,0,0,0,0,0,5,5,5,5,0,0,5,5,7,7,5,5,0,0,0,0,0,0,14,14,14
0,0,0,5,5,5,0,0,0,5,5,5,5,0,0,5,5,7,7,5,5,0,0,0,0,0,0,14,14,14
6,6,6,7,7,7,6,6,6,6,7,7,7,6,6,5,5,7,7,5,5,6,6,6,6,5,5,5,5,5
6,6,6,7,7,6,6,6,6,6,6,7,7,6,6,5,5,7,6,5,5,6,6,6,6,6,6,7,7,7
5,5,7,7,6,6,6,6,6,6,6,6,7,6,6,2,2,6,6,2,2,6,6,6,6,6,6,6,6,7
6,7,7,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,7,7,7,6,6,6,6,6,6,7
6,6,6,6,6,5,5,5,6,6,6,7,7,6,6,6,6,6,6,6,7,7,7,6,6,6,6,5,5,7
6,6,6,6,6,7,7,6,6,6,6,7,7,6,6,6,6,6,6,5,5,7,6,6,6,6,6,6,7,7
6,6,6,6,6,7,7,6,6,6,6,7,7,6,6,6,6,6,5,5,5,7,6,6,6,6,6,6,6,7
6,6,6,6,6,7,6,6,6,6,6,7,7,7,6,6,6,5,5,5,5,7,6,6,6,6,6,6,6,6
6,6,5,5,7,7,6,6,6,6,6,6,7,7,6,6,6,6,7,7,7,7,7,5,5,5,5,6,6,6
6,6,6,7,7,7,7,6,6,6,6,6,6,7,6,6,6,6,6,7,7,7,7,7,7,7,6,6,6,6
6,6,6,6,7,7,7,6,6,6,6,5,5,7,6,6,6,6,6,6,6,6,7,7,6,6,6,6,6,6
6,6,6,6,6,2,2,2,2,6,6,7,7,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,5
6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,23,23,23,24,6,6,6,6,6,6,6,7,7
6,6,6,6,6,6,6,6,6,6,6,6,6,11,11,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7
6,6,6,6,11,11,11,11,6,6,6,6,6,11,11,6,6,6,6,6,6,6,6,17,17,17,6,6,6,7
6,6,6,6,11,11,11,11,6,6,6,6,6,11,11,6,6,6,6,6,6,6,6,17,17,17,6,6,6,7
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,11,11,11,11,6,6,6,6,6,6,6,6,6
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,11,11,11,11,6,6,6,6,6,6,6,6,6
6,6,6,6,6,6,6,2,2,6,6,6,7,6,6,6,6,6,6,6,6,5,5,5,6,6,6,6,6,6
2,2,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6,11,11,11,6,6,6,6,6,6
20,20,6,6,6,6,6,6,6,6,6,7,7,7,6,6,6,6,6,6,6,11,11,11,6,6,6,20,20,20
20,20,6,6,6,6,6,6,6,6,6,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,20,20,20
19,19,19,19,19,17,6,6,6,6,6,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,20,20,20
19,19,19,19,19,19,11,11,11,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
