0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,33,0,0,0,0,0,0,33,0,33,33,33,33,0,0,0,33,33,33,0,0,33,33,0,33,33,33,33,33
33,33,0,0,0,0,0,33,33,0,0,33,33,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,33
33,33,33,0,0,0,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,33,33,0,0,0,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0
33,33,33,34,0,0,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,0,0
0,0,0,0,0,0,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,33,0
0,0,0,0,0,0,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,33,33,0
0,0,0,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,33,0,0
0,0,33,36,36,6,6,6,6,6,34,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,36,36,0,0
0,0,0,36,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,36,0,0
0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0
33,0,0,6,6,6,6,6,6,6,34,6,6,6,6,6,6,34,6,6,6,6,6,6,6,6,6,6,0,0
33,33,0,36,6,6,6,6,6,34,34,34,6,6,6,6,34,34,34,6,6,6,6,6,6,6,6,36,0,0
33,33,33,36,36,6,6,6,34,34,34,34,34,6,6,34,34,34,34,34,6,6,6,6,6,6,36,36,0,34
0,0,0,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,0,0,0
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,37,37
37,0,0,0,37,37,37,37,37,37,0,0,37,37,37,37,37,37,0,37,37,37,37,37,37,0,37,37,37,37
37,0,0,0,0,37,37,37,37,0,0,0,0,37,37,37,37,0,0,0,37,37,37,37,0,0,0,37,37,37
37,0,0,0,0,0,37,37,37,0,0,0,0,37,37,37,37,0,0,0,0,37,37,0,0,0,0,0,37,37
37,37,0,0,0,0,37,37,0,0,0,0,0,0,37,37,0,0,0,0,0,37,37,0,0,0,0,0,37,37
37,37,0,0,0,0,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37
37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,37
37,37,37,0,0,0,0,0,0,0,0,0,0,37,37,37,37,0,0,0,37,37,37,37,0,0,37,37,37,37
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
